Agency Type,Distribution Channel,Claim,Duration,Destination,Net Sales,Commision (in value),Age
0,1,0,1.0,18,17.0,0.0,36.0
0,1,0,16.0,39,64.0,0.0,36.0
0,1,0,111.0,20,33.0,0.0,36.0
0,1,0,28.0,0,15.0,0.0,41.0
0,1,0,5.0,14,31.0,0.0,36.0
0,1,0,24.0,0,10.0,0.0,36.0
0,1,0,34.0,7,10.0,0.0,36.0
0,1,0,74.0,17,12.0,0.0,36.0
0,1,0,12.0,9,10.0,0.0,36.0
0,1,0,119.0,20,23.0,0.0,36.0
0,1,0,12.0,0,18.0,0.0,31.0
0,1,0,23.0,1,40.0,0.0,36.0
0,1,0,33.0,91,22.0,0.0,36.0
0,1,0,51.0,27,15.0,0.0,36.0
0,1,0,96.0,3,80.0,0.0,29.0
0,1,0,19.0,0,10.0,0.0,23.0
0,1,0,63.0,4,34.0,0.0,36.0
0,1,0,40.0,3,80.0,0.0,46.0
0,1,0,13.0,14,55.0,0.0,36.0
0,1,0,77.0,17,12.0,0.0,36.0
0,1,0,76.0,13,10.0,0.0,36.0
0,1,0,20.0,9,10.0,0.0,36.0
0,1,0,90.0,13,32.0,0.0,36.0
0,1,0,2.0,4,17.0,0.0,30.0
0,1,0,116.0,56,80.0,0.0,36.0
0,1,0,75.0,13,25.0,0.0,36.0
0,1,0,33.0,15,20.0,0.0,36.0
0,1,0,23.0,11,80.0,0.0,36.0
0,1,0,5.0,19,33.0,0.0,29.0
0,1,0,34.0,10,29.0,0.0,36.0
0,1,0,12.0,19,21.0,0.0,24.0
0,1,0,8.0,12,19.0,0.0,36.0
0,1,0,16.0,35,25.0,0.0,36.0
0,1,0,17.0,0,10.0,0.0,38.0
0,1,0,75.0,3,0.0,0.0,27.0
0,1,0,38.0,4,13.0,0.0,47.0
0,1,0,119.0,14,15.0,0.0,36.0
0,1,0,28.0,12,22.0,0.0,36.0
0,1,0,119.0,54,64.0,0.0,36.0
0,1,0,54.0,20,13.0,0.0,23.0
0,1,0,20.0,17,22.0,0.0,55.0
0,1,0,42.0,3,58.0,0.0,28.0
0,1,0,39.0,4,11.0,0.0,28.0
0,1,0,17.0,17,19.0,0.0,36.0
0,1,0,24.0,19,27.0,0.0,36.0
0,1,0,12.0,9,10.0,0.0,36.0
0,1,0,36.0,20,32.0,0.0,36.0
0,1,0,20.0,0,15.0,0.0,55.0
0,1,0,17.0,14,22.0,0.0,36.0
0,1,0,26.0,20,53.0,0.0,36.0
0,1,0,12.0,16,38.0,0.0,33.0
0,1,0,5.0,18,10.0,0.0,36.0
0,1,0,12.0,0,19.0,0.0,55.0
0,1,0,20.0,20,54.0,0.0,36.0
0,1,0,12.0,0,10.0,0.0,54.0
0,1,0,119.0,0,10.0,0.0,36.0
0,1,0,13.0,31,21.0,0.0,31.0
0,1,0,33.0,0,15.0,0.0,36.0
0,1,0,5.0,1,30.0,0.0,55.0
0,1,0,12.0,0,28.0,0.0,29.0
0,1,0,70.0,9,10.0,0.0,36.0
0,1,0,57.0,26,29.0,0.0,36.0
0,1,0,4.0,31,13.0,0.0,36.0
0,1,0,14.0,12,10.0,0.0,36.0
0,1,0,119.0,14,17.0,0.0,36.0
0,1,0,40.0,20,29.0,0.0,30.0
0,1,0,6.0,0,20.0,0.0,36.0
0,1,0,8.0,16,33.0,0.0,36.0
0,1,0,10.0,12,10.0,0.0,55.0
0,1,0,14.0,19,24.0,0.0,36.0
0,1,0,46.0,16,20.0,0.0,25.0
0,1,0,4.0,14,20.0,0.0,42.0
0,1,0,53.0,9,25.0,0.0,25.0
0,1,0,60.0,14,31.0,0.0,36.0
0,1,0,110.0,9,57.0,0.0,36.0
0,1,0,119.0,3,20.0,0.0,23.0
0,1,0,30.0,9,20.0,0.0,36.0
0,1,0,25.0,20,43.0,0.0,36.0
0,1,0,6.0,14,26.0,0.0,36.0
1,1,0,11.0,13,50.0,20.0,55.0
1,1,0,1.0,13,31.0,12.4,55.0
1,1,0,18.0,13,50.0,20.0,55.0
0,1,0,17.0,12,28.0,10.64,48.0
1,1,0,4.0,25,15.0,6.0,31.0
1,1,0,17.0,25,31.0,12.4,32.0
1,1,0,5.0,9,11.45,3.21,48.0
1,1,0,34.0,4,22.0,7.7,28.0
1,1,0,13.0,19,26.0,9.1,42.0
1,1,0,52.0,4,42.0,14.7,55.0
1,1,0,119.0,12,22.0,7.7,39.0
1,1,0,27.0,4,22.0,7.7,26.0
1,1,0,119.0,16,22.0,7.7,29.0
1,1,0,71.0,12,22.0,7.7,55.0
1,1,0,14.0,17,30.0,10.5,30.0
1,1,0,119.0,31,30.0,10.5,55.0
1,1,0,17.0,16,22.0,7.7,52.0
1,1,0,23.0,14,26.0,9.1,55.0
1,1,0,4.0,14,22.0,7.7,42.0
1,1,0,7.0,14,22.0,7.7,55.0
1,1,0,119.0,14,40.0,14.0,32.0
1,1,0,51.0,19,35.0,12.25,50.0
1,1,0,22.0,4,18.0,6.3,55.0
1,1,0,5.0,14,22.0,7.7,33.0
1,1,0,43.0,4,22.0,7.7,55.0
1,1,0,40.0,4,22.0,7.7,32.0
1,1,0,26.0,4,22.0,7.7,55.0
1,1,0,22.0,4,22.0,7.7,55.0
1,1,0,19.0,4,22.0,7.7,47.0
1,1,0,8.0,19,26.0,9.1,51.0
1,1,0,70.0,10,35.0,12.25,39.0
1,1,0,70.0,10,35.0,12.25,55.0
1,1,0,5.0,4,33.0,11.55,46.0
1,1,0,1.0,9,0.07,0.02,55.0
1,1,0,1.0,9,0.07,0.02,55.0
1,1,0,1.0,9,0.07,0.02,55.0
1,0,0,1.0,9,0.0,0.02,55.0
1,0,0,1.0,9,0.07,0.02,55.0
1,0,0,1.0,9,0.0,0.02,55.0
1,1,0,16.0,10,69.0,24.15,55.0
1,1,0,14.0,14,51.0,17.85,55.0
1,1,0,11.0,17,5.76,2.02,48.0
1,1,0,10.0,9,33.1,11.58,48.0
1,1,0,11.0,9,17.55,4.39,55.0
1,1,0,31.0,9,61.1,15.28,31.0
1,1,0,10.0,9,22.1,5.53,25.0
1,1,0,27.0,9,16.1,4.03,45.0
1,1,0,4.0,9,17.55,4.39,28.0
1,1,0,11.0,9,30.55,7.64,44.0
1,1,0,41.0,9,80.6,20.15,37.0
1,1,0,30.0,9,59.15,14.79,37.0
1,1,0,5.0,9,17.55,4.39,45.0
1,1,0,34.0,9,31.85,7.96,46.0
1,1,0,5.0,9,24.05,6.01,51.0
1,1,0,13.0,9,78.0,19.5,23.0
1,1,0,119.0,9,93.0,28.875000000000004,43.0
1,1,1,119.0,9,93.0,28.875000000000004,38.0
1,1,0,119.0,9,93.0,28.875000000000004,55.0
1,1,0,119.0,9,93.0,28.875000000000004,31.0
1,1,0,119.0,9,93.0,28.875000000000004,37.0
1,1,0,119.0,9,93.0,28.875000000000004,55.0
0,1,0,25.0,1,39.6,23.76,31.0
0,1,0,38.0,1,93.0,28.875000000000004,46.0
0,1,0,38.0,1,29.7,17.82,28.0
0,1,0,10.0,37,0.0,28.875000000000004,50.0
0,1,0,35.0,27,93.0,28.875000000000004,42.0
0,1,0,11.0,37,93.0,28.875000000000004,50.0
0,1,0,19.0,0,39.6,23.76,55.0
0,1,0,19.0,23,89.1,28.875000000000004,43.0
0,1,0,33.0,2,89.1,28.875000000000004,31.0
0,1,0,6.0,6,19.8,11.88,31.0
0,1,0,106.0,2,93.0,28.875000000000004,55.0
0,1,0,83.0,47,79.2,28.875000000000004,48.0
0,1,0,96.0,52,93.0,28.875000000000004,48.0
0,1,0,72.0,1,69.3,28.875000000000004,48.0
0,1,0,119.0,37,0.0,5.94,31.0
0,1,0,119.0,9,0.0,28.875000000000004,31.0
0,1,0,11.0,0,19.8,11.88,30.0
0,1,0,8.0,0,39.6,23.76,31.0
0,1,0,21.0,1,39.6,23.76,29.0
0,1,0,70.0,1,93.0,28.875000000000004,31.0
0,1,0,83.0,1,79.2,28.875000000000004,42.0
0,1,0,70.0,1,93.0,28.875000000000004,31.0
0,1,0,12.0,1,49.5,28.875000000000004,32.0
0,1,0,45.0,4,39.6,23.76,31.0
0,1,0,79.0,2,69.3,28.875000000000004,31.0
0,1,0,19.0,0,29.7,17.82,55.0
0,1,0,33.0,56,0.0,23.76,31.0
0,1,0,2.0,0,9.9,5.94,49.0
0,1,0,9.0,40,0.0,17.82,37.0
0,1,0,22.0,4,20.0,0.0,38.0
0,1,0,16.0,11,93.0,0.0,36.0
0,1,0,60.0,1,45.0,0.0,36.0
0,1,1,8.0,14,69.0,0.0,36.0
0,1,0,22.0,9,27.0,0.0,36.0
0,1,0,16.0,12,43.0,0.0,27.0
0,1,0,97.0,14,20.0,0.0,36.0
0,1,0,41.0,20,57.0,0.0,36.0
0,1,0,1.0,0,20.0,0.0,36.0
0,1,0,27.0,9,20.0,0.0,30.0
0,1,0,74.0,12,20.0,0.0,33.0
0,1,0,11.0,4,37.0,0.0,41.0
0,1,0,24.0,4,24.0,0.0,36.0
0,1,0,117.0,16,22.0,0.0,36.0
0,1,0,33.0,3,93.0,0.0,47.0
0,1,0,86.0,12,20.0,0.0,23.0
0,1,0,81.0,13,29.0,0.0,36.0
0,1,0,119.0,14,74.0,0.0,36.0
0,1,0,100.0,27,81.0,0.0,36.0
0,1,0,31.0,9,93.0,0.0,36.0
0,1,0,12.0,12,29.0,0.0,36.0
0,1,0,52.0,46,65.0,0.0,36.0
0,1,0,14.0,19,36.0,0.0,30.0
0,1,0,13.0,12,35.0,0.0,36.0
0,1,0,67.0,3,86.0,0.0,38.0
0,1,0,6.0,0,20.0,0.0,33.0
0,1,0,81.0,14,35.0,0.0,36.0
0,1,0,50.0,16,20.0,0.0,26.0
0,1,0,61.0,12,24.0,0.0,36.0
0,1,0,14.0,0,20.0,0.0,36.0
0,1,0,119.0,20,52.0,0.0,36.0
0,1,0,91.0,14,37.0,0.0,36.0
0,1,0,10.0,15,38.0,0.0,36.0
0,1,0,40.0,14,24.0,0.0,36.0
0,1,0,12.0,20,54.0,0.0,36.0
0,1,0,18.0,20,93.0,0.0,36.0
0,1,0,58.0,9,21.0,0.0,36.0
0,1,0,101.0,14,45.0,0.0,36.0
0,1,0,65.0,4,33.0,0.0,36.0
0,1,0,18.0,16,21.0,0.0,36.0
0,1,0,11.0,14,42.0,0.0,36.0
0,1,0,38.0,14,41.0,0.0,36.0
0,1,0,17.0,41,93.0,0.0,33.0
0,1,0,7.0,4,23.0,0.0,39.0
0,1,0,16.0,0,20.0,0.0,55.0
0,1,0,40.0,13,93.0,0.0,36.0
0,1,0,7.0,12,10.0,0.0,36.0
0,1,0,5.0,17,10.0,0.0,33.0
0,1,0,74.0,17,10.0,0.0,51.0
0,1,0,74.0,9,10.0,0.0,36.0
0,1,0,39.0,47,73.0,0.0,36.0
0,1,0,11.0,9,19.0,0.0,36.0
0,1,0,33.0,9,34.0,0.0,36.0
0,1,0,4.0,4,30.0,0.0,31.0
0,1,0,3.0,36,28.0,0.0,36.0
0,1,0,16.0,10,35.0,0.0,36.0
0,1,0,35.0,0,10.0,0.0,32.0
0,1,0,18.0,14,33.0,0.0,36.0
0,1,0,12.0,11,15.0,0.0,36.0
0,1,0,10.0,1,34.0,0.0,47.0
0,1,0,119.0,30,56.0,0.0,27.0
0,1,0,119.0,9,28.0,0.0,36.0
0,1,0,25.0,0,10.0,0.0,36.0
0,1,0,119.0,10,35.0,0.0,36.0
0,1,0,82.0,16,17.0,0.0,31.0
0,1,0,2.0,14,18.0,0.0,36.0
0,1,0,105.0,9,51.0,0.0,36.0
0,1,0,12.0,20,42.0,0.0,36.0
0,1,0,59.0,14,56.0,0.0,36.0
0,1,0,8.0,0,11.0,0.0,45.0
0,1,0,23.0,3,80.0,0.0,40.0
0,1,0,8.0,14,55.0,0.0,36.0
0,1,0,32.0,4,16.0,0.0,36.0
0,1,0,33.0,14,45.0,0.0,36.0
0,1,0,6.0,12,10.0,0.0,45.0
0,1,0,18.0,0,10.0,0.0,39.0
0,1,0,20.0,19,40.0,0.0,55.0
0,1,0,37.0,3,11.0,0.0,39.0
0,1,0,12.0,4,46.0,0.0,36.0
0,1,0,5.0,7,10.0,0.0,36.0
0,1,0,1.0,4,10.0,0.0,26.0
0,1,0,26.0,9,17.0,0.0,36.0
0,1,0,24.0,9,11.0,0.0,36.0
0,1,0,26.0,4,34.0,0.0,24.0
0,1,0,25.0,12,17.0,0.0,46.0
0,1,0,25.0,12,17.0,0.0,42.0
0,1,0,12.0,11,13.0,0.0,36.0
0,1,0,116.0,46,80.0,0.0,36.0
0,1,0,39.0,19,24.0,0.0,36.0
0,1,0,16.0,12,16.0,0.0,36.0
0,1,0,7.0,0,12.0,0.0,50.0
0,1,0,105.0,46,15.0,0.0,36.0
0,1,0,21.0,14,24.0,0.0,36.0
0,1,0,1.0,21,16.0,0.0,48.0
0,1,0,34.0,9,25.0,0.0,55.0
0,1,0,16.0,9,80.0,0.0,36.0
0,1,0,7.0,13,10.0,0.0,42.0
0,1,0,14.0,13,23.0,0.0,36.0
0,1,0,31.0,14,23.0,0.0,36.0
0,1,0,36.0,18,14.0,0.0,36.0
0,1,0,86.0,12,18.0,0.0,36.0
0,1,0,56.0,19,17.0,0.0,36.0
0,1,0,10.0,21,23.0,0.0,36.0
0,1,0,119.0,0,12.0,0.0,36.0
0,1,0,11.0,0,18.0,0.0,28.0
0,1,0,12.0,9,10.0,0.0,36.0
0,1,0,13.0,14,20.0,0.0,36.0
0,1,0,44.0,16,10.0,0.0,36.0
0,1,0,62.0,10,18.0,0.0,36.0
0,1,0,16.0,23,80.0,0.0,50.0
0,1,0,13.0,14,20.0,0.0,36.0
0,1,0,19.0,9,40.0,0.0,36.0
0,1,0,40.0,10,80.0,0.0,36.0
0,1,0,28.0,17,22.0,0.0,43.0
0,1,0,26.0,0,10.0,0.0,29.0
0,1,0,58.0,9,15.0,0.0,36.0
0,1,0,62.0,3,19.0,0.0,54.0
0,1,0,31.0,14,23.0,0.0,36.0
0,1,0,9.0,1,46.0,0.0,36.0
0,1,0,46.0,0,10.0,0.0,36.0
0,1,0,46.0,0,10.0,0.0,36.0
0,1,0,30.0,0,18.0,0.0,36.0
0,1,0,34.0,14,22.0,0.0,36.0
0,1,0,22.0,38,16.0,0.0,40.0
0,1,0,59.0,17,12.0,0.0,36.0
0,1,0,6.0,41,41.0,0.0,26.0
0,1,0,3.0,12,13.0,0.0,36.0
0,1,0,25.0,4,23.0,0.0,31.0
0,1,0,71.0,51,38.0,0.0,36.0
0,1,0,16.0,14,0.0,0.0,36.0
0,1,0,87.0,9,10.0,0.0,40.0
0,1,0,119.0,16,28.0,0.0,36.0
0,1,0,6.0,10,30.0,0.0,36.0
0,1,0,88.0,3,93.0,0.0,45.0
0,1,0,39.0,13,29.0,0.0,36.0
0,1,0,13.0,9,33.0,0.0,36.0
0,1,0,35.0,18,22.0,0.0,36.0
0,1,0,7.0,0,10.0,0.0,36.0
0,1,0,47.0,0,22.0,0.0,46.0
0,1,0,12.0,13,25.0,0.0,36.0
0,1,0,1.0,12,20.0,0.0,36.0
0,1,0,1.0,19,20.0,0.0,35.0
0,1,0,2.0,4,24.0,0.0,32.0
0,1,0,6.0,0,20.0,0.0,23.0
0,1,0,38.0,27,20.0,0.0,36.0
0,1,0,14.0,4,20.0,0.0,47.0
0,1,0,112.0,4,20.0,0.0,36.0
0,1,0,45.0,10,20.0,0.0,36.0
0,1,0,48.0,9,28.0,0.0,36.0
0,1,0,23.0,13,20.0,0.0,35.0
0,1,0,9.0,9,26.0,0.0,36.0
0,1,0,9.0,4,20.0,0.0,33.0
1,1,0,14.0,13,39.0,15.6,55.0
1,1,0,4.0,13,31.0,12.4,55.0
1,1,0,23.0,13,31.0,12.4,55.0
1,1,0,7.0,13,62.0,24.8,55.0
1,1,0,3.0,13,62.0,24.8,55.0
1,1,0,76.0,13,93.0,28.875000000000004,55.0
1,1,0,119.0,13,50.0,20.0,55.0
1,1,0,8.0,13,31.0,12.4,55.0
0,1,0,39.0,12,28.0,10.64,48.0
0,1,0,24.0,12,33.0,12.54,48.0
0,1,0,39.0,12,28.0,10.64,48.0
1,1,0,18.0,25,15.0,6.0,40.0
1,1,0,3.0,25,15.0,6.0,55.0
1,1,0,11.0,25,23.0,9.2,26.0
1,1,0,7.0,25,15.0,6.0,33.0
1,1,0,10.0,25,15.0,6.0,55.0
1,1,0,10.0,25,23.0,9.2,44.0
1,1,0,3.0,9,6.56,1.84,48.0
1,1,0,58.0,9,3.94,1.1,48.0
1,1,0,45.0,9,1.48,0.41,48.0
1,1,0,24.0,9,6.43,1.8,48.0
1,1,0,1.0,0,18.0,6.3,55.0
1,1,0,38.0,12,18.0,6.3,46.0
1,1,0,46.0,12,22.0,7.7,28.0
1,1,0,119.0,20,35.0,12.25,29.0
1,1,0,46.0,14,26.0,9.1,28.0
1,1,0,26.0,4,22.0,7.7,36.0
1,1,0,70.0,20,35.0,12.25,27.0
1,1,0,61.0,14,44.0,15.4,23.0
1,1,0,14.0,19,26.0,9.1,44.0
1,1,0,12.0,4,22.0,7.7,46.0
1,1,0,21.0,4,22.0,7.7,41.0
1,1,0,34.0,4,22.0,7.7,49.0
1,1,0,23.0,14,35.0,12.25,53.0
1,1,0,7.0,19,26.0,9.1,35.0
1,1,0,3.0,4,18.0,6.3,55.0
1,1,0,48.0,19,26.0,9.1,48.0
1,1,0,33.0,4,30.0,10.5,55.0
1,1,0,9.0,17,30.0,10.5,39.0
1,1,0,4.0,16,22.0,7.7,54.0
1,1,0,40.0,19,22.0,7.7,40.0
1,1,0,14.0,16,26.0,9.1,43.0
1,1,0,6.0,19,26.0,9.1,55.0
1,1,0,32.0,17,52.0,18.2,28.0
1,1,0,13.0,13,45.0,15.75,55.0
1,1,0,13.0,4,33.0,11.55,55.0
1,1,0,21.0,4,33.0,11.55,52.0
1,1,0,21.0,4,33.0,11.55,46.0
0,0,0,54.0,0,29.0,9.57,55.0
0,0,0,65.0,4,58.0,19.14,55.0
0,0,0,4.0,4,29.0,9.57,55.0
0,0,0,4.0,4,29.0,9.57,31.0
1,1,0,33.0,14,40.0,14.0,55.0
1,1,0,100.0,9,61.0,21.35,48.0
1,1,0,9.0,4,34.67,12.13,48.0
1,1,0,10.0,9,30.55,7.64,49.0
1,1,0,19.0,9,74.9,18.73,41.0
1,1,0,10.0,9,17.55,4.39,32.0
1,1,0,66.0,9,22.1,5.53,33.0
1,1,0,16.0,9,38.35,9.59,34.0
1,1,0,9.0,9,30.55,7.64,37.0
1,1,0,23.0,9,23.4,5.85,52.0
1,1,0,16.0,9,14.95,3.74,34.0
1,1,0,11.0,9,22.1,5.53,55.0
1,1,0,10.0,9,43.55,10.89,55.0
1,1,0,11.0,9,53.95,13.49,30.0
1,1,0,10.0,9,24.05,6.01,27.0
1,1,0,3.0,9,19.5,4.88,27.0
1,1,0,119.0,9,93.0,28.875000000000004,55.0
1,1,1,119.0,9,93.0,28.875000000000004,23.0
1,1,0,119.0,9,93.0,28.875000000000004,55.0
1,1,0,119.0,9,93.0,28.875000000000004,32.0
1,1,1,119.0,9,93.0,28.875000000000004,30.0
1,1,0,119.0,9,93.0,28.875000000000004,32.0
1,1,0,119.0,9,93.0,28.875000000000004,54.0
0,1,0,11.0,19,0.0,11.88,55.0
0,1,0,30.0,1,39.6,23.76,31.0
0,1,0,22.0,1,49.5,28.875000000000004,40.0
0,1,0,8.0,3,19.8,11.88,55.0
0,1,0,6.0,1,29.7,17.82,55.0
0,1,0,24.0,0,19.8,11.88,55.0
0,1,0,9.0,1,79.2,28.875000000000004,37.0
0,1,0,68.0,1,93.0,28.875000000000004,40.0
0,1,0,85.0,39,93.0,28.875000000000004,36.0
0,1,0,61.0,1,0.0,28.875000000000004,31.0
0,1,0,6.0,0,39.6,23.76,37.0
0,1,0,10.0,4,29.7,17.82,40.0
0,1,0,22.0,1,69.3,28.875000000000004,39.0
0,1,1,11.0,1,39.6,23.76,30.0
0,1,0,8.0,1,0.0,28.875000000000004,24.0
0,1,0,7.0,3,49.5,28.875000000000004,40.0
0,1,0,8.0,52,49.5,28.875000000000004,39.0
0,1,0,3.0,0,21.0,0.0,36.0
0,1,0,11.0,16,42.0,0.0,36.0
0,1,0,8.0,12,20.0,0.0,46.0
0,1,0,3.0,13,26.0,0.0,36.0
0,1,0,9.0,16,43.0,0.0,36.0
0,1,0,10.0,13,28.0,0.0,36.0
0,1,0,7.0,4,21.0,0.0,26.0
0,1,0,9.0,19,27.0,0.0,47.0
0,1,0,9.0,14,40.0,0.0,36.0
0,1,0,14.0,14,27.0,0.0,36.0
0,1,0,10.0,21,54.0,0.0,36.0
0,1,0,17.0,7,20.0,0.0,29.0
0,1,0,41.0,19,0.0,0.0,36.0
0,1,0,16.0,14,37.0,0.0,36.0
0,1,0,5.0,12,20.0,0.0,37.0
0,1,0,16.0,10,48.0,0.0,36.0
0,1,0,13.0,19,34.0,0.0,36.0
0,1,0,12.0,19,23.0,0.0,36.0
0,1,0,11.0,13,52.0,0.0,36.0
0,1,0,11.0,19,23.0,0.0,36.0
0,1,0,3.0,14,30.0,0.0,36.0
0,1,0,16.0,21,33.0,0.0,36.0
0,1,0,2.0,0,20.0,0.0,36.0
0,1,0,23.0,18,20.0,0.0,36.0
0,1,0,10.0,13,30.0,0.0,36.0
0,1,0,34.0,14,20.0,0.0,36.0
0,1,0,8.0,0,20.0,0.0,36.0
0,1,0,119.0,17,23.0,0.0,36.0
0,1,0,6.0,14,57.0,0.0,36.0
0,1,0,119.0,3,90.0,0.0,55.0
0,1,0,86.0,15,70.0,0.0,36.0
0,1,0,19.0,4,23.0,0.0,46.0
0,1,0,99.0,1,45.0,0.0,36.0
0,1,0,3.0,12,20.0,0.0,36.0
0,1,0,87.0,17,20.0,0.0,36.0
0,1,0,119.0,16,20.0,0.0,36.0
0,1,0,87.0,17,20.0,0.0,36.0
0,1,0,3.0,0,39.0,0.0,36.0
0,1,0,10.0,4,24.0,0.0,55.0
0,1,0,13.0,12,34.0,0.0,36.0
0,1,0,32.0,10,40.0,0.0,36.0
0,1,0,20.0,16,24.0,0.0,36.0
0,1,0,19.0,9,39.0,0.0,36.0
0,1,0,22.0,17,37.0,0.0,36.0
0,1,0,86.0,4,22.0,0.0,36.0
0,1,0,18.0,9,43.0,0.0,36.0
0,1,1,27.0,36,38.0,0.0,36.0
0,1,0,12.0,17,33.0,0.0,36.0
0,1,0,34.0,1,35.0,0.0,36.0
0,1,0,11.0,4,25.0,0.0,30.0
0,1,0,6.0,14,22.0,0.0,34.0
0,1,0,13.0,14,31.0,0.0,36.0
0,1,0,119.0,4,20.0,0.0,40.0
0,1,0,24.0,17,20.0,0.0,36.0
0,1,0,119.0,16,20.0,0.0,55.0
0,1,0,17.0,0,20.0,0.0,30.0
0,1,0,21.0,88,93.0,0.0,36.0
0,1,0,31.0,20,38.0,0.0,36.0
0,1,0,18.0,7,10.0,0.0,36.0
0,1,0,17.0,9,27.0,0.0,36.0
0,1,0,3.0,13,10.0,0.0,36.0
0,1,0,46.0,14,20.0,0.0,36.0
0,1,0,45.0,18,12.0,0.0,36.0
0,1,0,59.0,38,13.0,0.0,55.0
0,1,0,30.0,19,37.0,0.0,36.0
0,1,0,105.0,7,37.0,0.0,36.0
0,1,0,14.0,3,25.0,0.0,42.0
0,1,0,24.0,0,10.0,0.0,36.0
0,1,0,79.0,17,17.0,0.0,36.0
0,1,0,33.0,27,80.0,0.0,36.0
0,1,0,27.0,7,19.0,0.0,36.0
0,1,0,46.0,4,16.0,0.0,36.0
0,1,0,4.0,13,12.0,0.0,30.0
0,1,0,1.0,0,10.0,0.0,36.0
0,1,0,16.0,19,16.0,0.0,33.0
0,1,0,119.0,16,24.0,0.0,36.0
0,1,0,119.0,11,93.0,0.0,36.0
0,1,0,119.0,54,31.0,0.0,36.0
0,1,0,3.0,29,37.0,0.0,36.0
0,1,0,9.0,0,13.0,0.0,55.0
0,1,0,23.0,3,29.0,0.0,23.0
0,1,0,52.0,4,10.0,0.0,34.0
0,1,0,25.0,12,10.0,0.0,30.0
0,1,0,119.0,10,27.0,0.0,36.0
0,1,0,54.0,15,54.0,0.0,36.0
0,1,0,119.0,10,33.0,0.0,36.0
0,1,0,15.0,9,43.0,0.0,36.0
0,1,0,79.0,14,10.0,0.0,36.0
0,1,0,4.0,14,30.0,0.0,36.0
0,1,0,62.0,17,10.0,0.0,36.0
0,1,0,16.0,1,62.0,0.0,36.0
0,1,0,10.0,4,36.0,0.0,55.0
0,1,0,11.0,20,33.0,0.0,36.0
0,1,0,8.0,35,10.0,0.0,36.0
0,1,0,14.0,18,12.0,0.0,36.0
0,1,0,2.0,9,10.0,0.0,36.0
0,1,0,54.0,3,16.0,0.0,23.0
0,1,0,17.0,3,80.0,0.0,29.0
0,1,0,119.0,7,15.0,0.0,36.0
0,1,0,42.0,56,60.0,0.0,36.0
0,1,0,7.0,13,10.0,0.0,36.0
0,1,0,119.0,41,80.0,0.0,37.0
0,1,0,18.0,17,16.0,0.0,36.0
0,1,0,11.0,9,45.0,0.0,36.0
0,1,0,8.0,0,10.0,0.0,23.0
0,1,0,81.0,18,21.0,0.0,36.0
0,1,0,11.0,9,15.0,0.0,36.0
0,1,0,6.0,0,11.0,0.0,36.0
0,1,0,16.0,19,34.0,0.0,36.0
0,1,0,42.0,3,17.0,0.0,23.0
0,1,0,47.0,3,33.0,0.0,34.0
0,1,0,7.0,1,80.0,0.0,36.0
0,1,0,12.0,16,64.0,0.0,36.0
0,1,0,112.0,20,52.0,0.0,48.0
0,1,0,4.0,14,24.0,0.0,36.0
0,1,0,119.0,12,12.0,0.0,36.0
0,1,0,21.0,37,34.0,0.0,36.0
0,1,0,9.0,12,0.0,0.0,36.0
0,1,0,44.0,14,16.0,0.0,36.0
0,1,0,15.0,4,10.0,0.0,43.0
0,1,0,44.0,0,10.0,0.0,36.0
0,1,0,10.0,10,56.0,0.0,36.0
0,1,0,26.0,0,10.0,0.0,42.0
0,1,0,103.0,41,80.0,0.0,47.0
0,1,0,77.0,6,80.0,0.0,36.0
0,1,0,20.0,12,10.0,0.0,36.0
0,1,0,41.0,1,29.0,0.0,36.0
0,1,0,85.0,12,11.0,0.0,36.0
0,1,0,6.0,18,10.0,0.0,36.0
0,1,0,11.0,20,58.0,0.0,36.0
0,1,0,8.0,9,20.0,0.0,27.0
0,1,0,30.0,9,40.0,0.0,36.0
0,1,0,78.0,27,20.0,0.0,36.0
0,1,0,119.0,103,20.0,0.0,36.0
0,1,0,11.0,19,55.0,0.0,36.0
0,1,0,36.0,4,20.0,0.0,30.0
0,1,0,20.0,12,33.0,12.54,48.0
1,1,0,10.0,25,15.0,6.0,42.0
1,1,0,48.0,9,15.95,4.47,48.0
1,1,0,72.0,9,12.87,3.61,48.0
1,1,0,72.0,9,12.87,3.61,48.0
1,1,0,15.0,9,2.55,0.71,48.0
1,1,0,65.0,9,1.02,0.28,48.0
1,1,0,4.0,18,22.0,7.7,55.0
1,1,0,81.0,19,22.0,7.7,27.0
1,1,0,62.0,4,33.0,11.55,47.0
1,1,0,53.0,1,26.0,9.1,28.0
1,1,0,3.0,14,22.0,7.7,33.0
1,1,0,115.0,20,35.0,12.25,27.0
1,1,0,119.0,10,40.0,14.0,49.0
1,1,0,19.0,7,18.0,6.3,38.0
1,1,0,26.0,12,22.0,7.7,41.0
1,1,0,62.0,12,30.0,10.5,48.0
1,1,0,4.0,14,26.0,9.1,55.0
1,1,0,92.0,12,37.0,12.95,38.0
1,1,0,7.0,0,22.0,7.7,32.0
1,1,0,10.0,12,22.0,7.7,32.0
1,1,0,16.0,0,18.0,6.3,55.0
1,1,0,7.0,7,22.0,7.7,49.0
1,1,0,19.0,13,22.0,7.7,26.0
1,1,0,21.0,19,26.0,9.1,55.0
1,1,0,7.0,4,22.0,7.7,46.0
